Sentence,Sentiment
['اعزازِ نشان حیدر حاصل کرنے والے پائلٹ آفیسر کراچی میں پیدا ہوئے۔ منہاس راجپوت گوت گھرانے کے چشم چراغ تھے۔ 1968ء میں سینٹ پیٹرک سکول کراچی سے سینئر کیمبرج کیا۔ خاندان کے متعدد افراد پاکستان کی بری بحری اور فضائی افواج میں اعلیٰ عہدوں پر فائز تھے۔ فروری 1971ء میں پشاور یونیورسٹی سے انگریزی، ائیر فورس لا ملٹری ہسٹری الیکڑونکس موسمیات جہازرانی ہوائی حرکیات وغیرہ میں بی۔ ایس۔ سی کیا۔ اور اگست 1971ء میں پائلٹ آفیسر بنے۔20 اگست 1971ء کو راشد کی تیسری تنہا پرواز تھی۔ وہ ٹرینر جیٹ طیارے میں سوار ہوئے ہی تھے کہ ان کا انسٹرکٹر سیفٹی فلائٹ آفیسر مطیع الرحمان خطرے کا سگنل دے کر کاک پٹ میں داخل ہوگیا اور طیارے کا رخ بھارت کی سرحد کی طرف موڑ دیا۔ اگلے پانچ منٹ راشد اور انسٹرکٹر کے درمیان کشمکش میں گزرے اور اسی کش مکش کے دوران طیارہ زمین پر گر کر تباہ ہوگیا۔ راشد نے شہادت کا درجہ پایا اور انھیں اس عظیم کارنامے کے صلے میں سب سے بڑا فوجی اعزاز نشانِ حیدر دیا گیا۔'],['O']
['ڈاکٹر عافیہ صدیقی پاکستان سے تعلق رکھنے والی سائنسدان ہے جسے امریکی حکومت نے 2003ء میں اغوا کر کے غیرقانونی طور پر قید کیا ہؤا ہے۔ ڈاکٹرعافیہ صدیقی پیدائش مارچ 2 1972 کراچی میں پیدا ہوئی۔ 8 سال کی عمر تک زیمبیا میں تعلیم حاصل کرنے کے بعد کراچی میں ابتدائی اور ثانوی تعلیم مکمل کی 2002  میں پاکستان واپس آئیں مگرملازمت نہ ملنے کی وجہ سے امریکہ ملازمت ڈھونڈنے کے سلسلہ میں دورہ پر گئیں۔ اس دوران میریلینڈ میں ڈاک وصول کرنے کے لیے ڈاک ڈبہ کرائے پرلیا اور 2003 میں کراچی واپس آ گئیں۔ FBI نے شک ظاہر کیا کہ یہ ڈاک ڈبہ دراصل القاعدہ سے تعلق رکھنے والے کسی شخص کے لیے کرائے پر لیا گیا تھا۔ امریکی ابلاغ میں عافیہ صدیقی کی بطور دہشت گرد تشہیر کی گئی۔ 30 مارچ 2003 کو اپنے تین بچوں سمیت راولپنڈی جانے کے لیے ٹیکسی میں ہوائی اڈہ کی طرف روانہ ہوئی مگر راستے میں پاکستانی خفیہ ادارے نے بچوں سمیت عافیہ کو اغوا کرکے امریکی فوجیوں کے حوالے کر دیاعالمی اداروں نے خیال ظاہر کیا کہ افغانستان میں امریکی جیل بگرام میں قیدی نمبر 650 شاید عافیہ صدیقی ہی ہے جو وہاں بےحد بری حالت میں قید تھی۔ پاکستانی اخبارات میں شور مچنے کے بعد امریکیوں نے اچانک اعلان کیا کہ عافیہ کو 27 جولائی 2008 کو افغانستان سے گرفتار کر کے نیویارک پہنچا دیا گیا ہے تاکہ ان پردہشت گردی کے حوالہ سے مقدمہ چلایا جا سکے۔ انسانی حقوق کی تنظیموں نے امریکی کہانی کو ناقابلِ یقین قرار دیا۔ افغانستان میں امریکی فوجیوں نے دوران گرفتاری عافیہ کو گولیوں کا نشانہ بنا کر شدید زخمی کر دیا. تاہم امریکیوں نے الزام لگایا کہ عافیہ نے امریکی فوجی کی بندوق اٹھانے کی کوشش کی تھی جس پر انھوں نے اس پر گولیاں چلا دیں۔'],['O']
['ملکہ وکٹوریہ سلطنت برطانیہ کی ملکہ تھی۔ ملکہ وکٹوریہ بروز سوموار 24 مئی 1819 ء کو صبح 04:15 پر کینسنگٹن محل لندن میں پیدا ہوئی۔ منگل20 جون1837ء کو 18سال 28 دن کی عمر میں ملکہ برطانیہ بنی اور تا وفات ملکہ رہی۔ 10فروری 1840ء کو شہزادہ البرٹ سے رشتہ ازدواج میں منسلک ہو گئی۔ 14دسمبر 1861ء کو پرنس البرٹ تپ محرقہ کا شکار ہو کر وفات پاگیا۔ اس کے بعد ملکہ نے چالیس سال حالت بیوگی میں اداس تنہا گزارے۔ ملکہ کا کل دور اقتدار 63 سال 7 مہینے 3 دن ہے، اس لحاظ سے وہ سب سے زیادہ دیر تک اقتدار میں رہنے والی برطانوی حکمران تھی۔ بروز منگل 22 جنوری 1901ء کو شام06:30 پر وفات پائی اُس وقت کل عمر 81 سال 8 مہینے تھی۔ سوموار 4 فروری 1901ء کو فراگمور وِنڈسر میں تدفین کی گئی۔ ملکہ وکٹوریہ کے دور میں سلطنت برطانیہ اپنی طاقت اور عالمی اثر و رسوخ میں اپنی انتہا پر تھی اور یہ دور بہت تبدیلیوں کا دور تھا۔ ملکہ کے 9 بچے تھے۔ انگریز دنیا ميں جہاں بھی گئے اپنی اس ملکہ کو نہ بھولے آسٹریلیا کے ایک صوبے کا نام وکٹوریا ہے۔'],['O']
"['حضرت زینب سلام اللہ علیہا امام علی علیہ السلام اور حضرت فاطمہ سلام اللہ علیہا کی بیٹی یعنی حضرت محمد صلی اللہ علیہ و آلہ و سلم کی نواسی تھیں۔ وہ 5 جمادی الاول 6ھ کو مدینہ میں پیدا ہوئیں۔ واقعہ کربلا کے بعد حضرت زینب سلام اللہ علیہا کا کردار بہت اہم ہے۔ واقعہ کربلا کے بعد وہ دمشق لے جائی گئیں جہاں یزید کے دربار میں دیا گیا ان کا خطبہ بہت مشہور ہے۔ آپ نے اپنے خطبے میں فرمایا۔ یزيد اگر چہ حادثات زمانہ نے ہمیں اس موڑ پر لا کھڑا کیا ہے اور مجھے قیدی بنایا گیا ہے لیکن جان لے میرے نزدیک تیری طاقت کچھ بھی نہیں ہے۔ خدا کی قسم، خدا کے سوا کسی سے نہیں ڈرتی اس کے سوا کسی اور سے گلہ و شکوہ بھی نہیں کروں گی۔ ہم اہل بیت پیغمبر سے دشمنی کے لئے تو جتنی بھی سازشیں کرسکتا ہے کر لے لیکن خدا کی قسم تو ہمارے نام کو لوگوں کے دل و ذہن اور تاریخ سے نہیں مٹا سکتا اور اسی طرح تو اپنے دامن پر لگے ننگ و عارکے بدنما داغ کو بھی نہیں دھو سکتا، خدا کی نفرین و لعنت ہوظالموں اور ستمگروں پر۔ حضرت زینب اپنے بھائی امام حسین  کی شہادت کے تقریبا"" ڈیڑھ سال بعد 15 رجب المرجب 62 ہجری کودرجہ شہادت پر فائز ہوئیں۔ ان کا روضہ اقدس شام کے دارالحکومت دمشق میں ہے۔']",['O']
"['شیرشاہ سوری کا اصل نام فرید خان تھا۔ 1486ع میں پیدا ہوئے جونپور میں تعلیم پائی۔ 21  سال والد کی جاگیر کا انتظام چلایا پھر والئ بہار کی ملازمت کی۔ جنوبی بہار کے گورنر بنے۔ کچھ عرصہ شہنشاہ بابر کی ملازمت کی بنگال بہاراور قنوج پر قبضہ کیا مغلشہنشاہ ہمایوں کو شکست دے کر ہندوستان پر اپنی حکمرانی قائم کی۔ اپنی مملکت میں بہت سی اصلاحات نافذ کیں۔ اپنے تعمیری کاموں کی وجہ سے ہندوستان کے نپولین کہلائے سنار گاؤں سے دریائے سندھ تک ایک ہزار پانچ سو کوس لمبی جرنیلی سڑک تعمیر کروائی جو آج تک جی ٹی روڈ کے نام سے موجود ہے۔ تاریخ دان شیر شاہ سوری کو برصغیر کی اسلامی تاریخ کا عظیم رہنما, فاتح اور مصلح مانتے ہیں۔ اردو ادب میں شیر شاہ سوری سے متعلق کئی مثالی قصے ملتے ہیں۔ اپنی جدوجہد سے شیر شاہ نے عظیم سلطنت قائم کی تھی۔ لیکن اس نے اپنی آخری آرام گاہ کے طور پر سہسرام کو ہی پسند کیا تھا اس لیے اپنی زندگی میں ہی کیمور کی پہاڑی پر مقبرہ تعمیر کروایا تھا جس کے چاروں جانب جھیل پھیلی ہوئی ہے۔']",['O']
['بلھے شاہ کا اصل نام عبد اللہ شاہ تھا۔ 1680ء میں مغلیہ سلطنت کے عروج میں اوچ گیلانیاں میں پیدا ہوئے کچھ عرصہ یہاں رہنے کے بعد قصور کے قریب پانڈو میں منتقل ہو گئے۔ ابتدائی تعلیم یہیں حاصل کی۔  ان کا تعلق صوفیاء کے قادریہ مکتبہ فکرسے تھا۔ ان کی ذہنی نشوونما میں قادریہ کے علاوہ شطاریہ فکر نے بھی نمایاں کردار ادا کیا تھا۔ اسی لئے ان کی شاعری کے باغیانہ فکر کی بعض بنیادی خصوصیات شطاریوں سے مستعار ہیں۔ صوفیانہ مسائل پر گہری نظر رکھتے تھے اور قادریہ سلسلے سے بھی بیعت تھے اس لئے ان کی ذات میں یہ دونوں سلسلے مل کر ایک نئی ترکیب کا موجب بنے۔ بلھے شاہ انہی شاہ عنایت کے مرید تھے۔ بلھے شاہ کی شاعری عالمگیری عقیدہ پرستی کے خلاف رد عمل ہے۔ ان کی شاعری میں صلح کل، انسان دوستی، اور عالم گیر محبت کا جود رس ملتا ہے بلھے شاہ کا انتقال 1757ء میں قصور میں ہوا اور یہیں دفن ہوئے۔ ان کے مزار پر آج تک عقیدت مند ہر سال ان کی صوفیانہ شاعری گا کر انہیں خراج عقیدت پیش کرتے ہیں۔'],['O']
['بِل گیٹس کا پورا نام ولیم ہنری گیٹس ہے۔ بل گیٹس  مائیکروسافٹ کمپنی کا چیئر مین اور دنیا کا امیر ترین شخص ہے.بل گیٹس 1955ء میں امریکہ واشنگٹن کے ایک مضافاتی علاقے نیسٹل میں ایک معمول خاندان میں پیدا ہوا۔ اسے بچپن سے ہی کمپیوٹر چلانے اور اس کی معلومات حاصل کرنے کا شوق تھا۔ آج کی طرح کمپیوٹر نہ اتنے ترقی یافتہ تھے اورنہ ہی کمپیوٹروں کی دنیا، محض ۱۳برس کی عمر میں وہ پروگرامینگ کا ہنرسیکھ چکا تھا۔ اتفاق سے دوستی بھی ایک ایسے لڑکے سے تھی جو خود بھی کمپیوٹروں کا دیوانہ تھا۔ اس دوست کا نام پال ایلن تھا۔ یہ دونوں دوست ہاروڈ یونی ورسٹی میں زیرِ تعلیم تھے مگر کمپیوٹروں کے شوق نے پڑھائی کی بیچ میں سے ہی چھوڑنے پر مجبور کیا اور آخر کار یہ دونوں دوست کالج کو خیر باد کہہ کر ہمہ وقت کمپیوٹروں کی دنیا میں کھو گئے۔ ان کا خاص پروجیکٹ کمپیوٹر کی ایک خاص زبان کو ترتیب دینا تھا جس سے کمپیوٹر کو چلانے میں آسانی ہو۔ ان کی محنت رنگ لائی اور انھوں نے ایک خاص ’’بیسک لنگویج‘‘ مرتب کر لی جس نے کمپیوٹروں کو عام کرنے میں اہم رول ادا کیا۔ یہاں انھوں نے ’’مائکروسافٹ کارپوریشن‘‘ کی نیو ڈالی ۔ اس کے تحت وہ کمپیوٹر کے مختلف سافٹ ویئر تیار کرنا چاہتے تھے جس کی ساری دنیا میں بڑی مانگ تھی کیونکہ پرسنل کمپیوٹر کا استعمال دنیا میں تیزی سے بڑھتا چلا جا رہا تھا۔ ہارڈ ویئر تو مارکیٹ میں بہت دستیاب تھے مگر سافٹ ویئر کی بڑی کمی تھی۔ اس کی زبردست مانگ کے پیش نظر دونوں دوستوں نے اس میدان میں خوب ترقی کی اور آخرکار انھیں ایک ایسا سافٹ ویئر بنانے میں کامیابی ملی جس کو ساری دنیا میں ہاتھوں ہاتھ لیا گیا۔'],['O']
['پاکستان کے پہلے منتخب وزیر اعظم لاڑکانہ سندھ میں پیدا ہوئے۔ انکے والد سر شاہ نواز بھٹو مشیر اعلی حکومت بمبئی اور جونا گڑھ کی مسلم ریاست میں دیوان تھے۔ ذوالفقار علی بھٹو نے 1950 میں برکلے یونیورسٹی کیلیفورنیا سے سیاسیات میں گریجویشن کی۔ 1952ء میں آکسفورڈ یونیورسٹی سے اصول قانون میں ماسٹر کی ڈگری لی۔ اسی سال مڈل ٹمپل لندن سے بیرسٹری کا امتحان پاس کیا۔ پہلے ایشیائی تھے جنھیں انگلستان کی ایک یونیورسٹی ’’ساؤ تھمپئین‘‘ میں بین الاقوامی قانون کا استاد مقرر کیا گیا۔ کچھ عرصہ مسلم لاء کالج کراچی میں دستوری قانون کے لیکچرر رہے۔ 1953ء میں سندھ ہائی کورٹ میں وکالت شروع کی۔ دسمبر 1967ء میں پاکستان پیپلز پارٹی کی بنیاد رکھی۔ 1970ء کے عام انتخابات میں پیپلز پارٹی نے مغربی پاکستان میں نمایاں کامیابی حاصل کی۔ دسمبر 1971ء میں جنرل یحیٰی خان نے پاکستان کی عنان حکومت مسٹر بھٹو کو سونپ دی۔ وہ دسمبر 1971ء تا 13 اگست 1973 صدر مملکت کے عہدے پر فائز رہے۔ 14 اگست 1973ء کو نئے آئین کے تحت وزیراعظم کا حلف اٹھایا۔ 1977ء کے عام انتخابات میں دھاندلیوں کے سبب ملک میں خانہ جنگی کی سی کیفیت پیدا ہو گئی۔ 5 جولائی 1977 کو جنرل محمد ضیا الحق نے مارشل لاء نافذ کر دیا۔ ستمبر 1977ء میں مسٹر بھٹو نواب محمد احمد خاں کے قتل کے الزام میں گرفتار کر لیے گئے۔ 18 مارچ 1978ء کو ہائی کورٹ نے انھیں سزائے موت کا حکم سنایا۔ 6 فروری 1979ء کو سپریم کورٹ نے ہائی کورٹ کے فیصلے کی توثیق کر دی۔ 4 اپریل کو انھیں راولپنڈی جیل میں پھانسی پر لٹکا دیا گیا۔'],['O']
['علامہ اقبال 9 نومبر۱۸۷۷ء بمطابق 3 ذیقعد 1294ھ کو برطانوی ہندوستان کے شہر سیال کوٹ میں شیخ نور محمد کے گھر پیدا ہوئے۔ ماں باپ نے نام محمد اقبال رکھا۔ ۔شیخ نُور محمد دیندار آدمی تھے سیالکوٹ کے اکثر مقامی علماء کے ساتھ دوستانہ مراسم تھے۔ اقبال بسم اﷲ کی عمر کو پہنچے تو انھیں مولانا غلام حسن کے پاس لے گئے۔ یہاں سے اقبال کی تعلیم کا آغاز ہوا۔ حسبِ دستور قرآن شریف سے ابتداء ہوئی۔ تقریباً سال بھر تک یہ سلسلہ چلتا رہا کہ ایک شہر کے نامور عالم مولانا سید میر حسن ادھر آ نکلے۔ ایک بچّے کو بیٹھے دیکھا کہ صورت سے عظمت اور سعادت کی پہلی جوت چمکتی نظر آرہی تھی۔ پوچھا کہ کس کا بچّہ ہے۔ معلوم ہوا تو وہاں سے اُٹھ کر شیخ نور محمد کی طرف چل پڑے ۔دونوں آپس میں قریبی واقف تھے۔ مولانا نے زور دے کر سمجھایا کہ اپنے بیٹے کو مدرسے تک محدود نہ رکھو۔ اس کے لیے جدید تعلیم بھی بہت ضروری ہے انھوں نے خواہش ظاہر کی کہ اقبال کو ان کی تربیت میں دے دیا جائے۔ کچھ دن تک تو شیخ نور محمد کو پس و پیش رہا، مگر جب دوسری طرف سے اصرار بڑھتا چلا گیا تو اقبال کو میر حسن کے سپرد کردیا یہاں اقبال نے اردو، فارسی اور عربی ادب پڑھنا شروع کیا۔ تین سال گزر گئے۔ اسکول سے آتے تو استاد کی خدمت میں پہنچ جاتے۔ میر حسن ان اچھے زمانے میں استاد مرشد ہوا کرتا تھا۔'],['O']
['آپ کا نام مبارک عمر ہے اور لقب فاروق، کنیت ابو حفص، لقب و\u200cکنیت دونوں محمد صلی اللہ علیہ و آلہ وسلم کے عطا کردہ ہیں۔ آپ رضی اللہ عنہ کا نسب نویں پشت میں رسول اکرم صلی اللہ علیہ و آلہ وسلم سے جا ملتا ہے۔ آپ صلی اللہ علیہ و آلہ وسلم کی نویں پشت میں کعب کے دو بیٹے ہیں مرہ اور عدی۔ رسول اللہ صلی اللہ علیہ و آلہ وسلم مرہ کی اولاد میں سے ہیں، جبکہ حضرت عمر رضی اللہ عنہ عدی کی اولاد میں سے ہیں۔ آپ رضی اللہ تعالٰی عنہ مکہ میں پید ا ہوۓ اور ان چند لوگوں میں سے تھے جو لکھ پڑھ سکتے تھے۔ جب حضور اکرم صلی اللہ علیہ و آلہ وسلم نے لوگوں کو اسلام کی دعوت دی تو حضرت عمر رضی اللہ تعالٰی عنہ نے آپ صلی اللہ علیہ و آلہ وسلم کی سخت مخالفت کی۔ آپ صلی اللہ علیہ و آلہ وسلم کی دعا سے حضرت عمر رضی اللہ تعالٰی عنہ نے اسلام قبول کر لیا۔ اس لے آپ کو مراد رسول بھی کہا جاتا ہے۔ وہ ایک حاکم تھا۔حضرت عمر حضرت علی رضی اللہ تعالٰی عنہ سے بھی دیگر صحابہ کی طرح مشورہ کرتے ایک غلام ابو لولو فیروز نے آپ کو فجر کی نماز میں مسجد نبوی میں خنجر سے حملہ کیا اور تین جگہ وار کیے۔ آپ ان زخموں سے جانبر نہ ہوسکے اور دنیائے فانی سے کوچ کر گئے۔ آپ کے بعد اتفاق رائے سے حضرت عثمان کو امیر المومنین منتخب کیا گیا۔'],['O']
['چودھر ی رحمت علی 16 نومبر 1897ء کو ہوشیارپور کے گاؤں موہراں میں پیدا ہوئے ان کے والد جن کا نام حاجی شاہ محمد تھا ایک معمولی زمیندار تھے۔ ابتدائی تعلیم قرآن مجید کی حاصل کی۔ 1913ء میں انہوں نے میٹرک کیا 1915ء کے اجلاس میں انہوں نے ایک الگ ملک کا آفرین نظریہ پیش کیا جس کے مطابق ہندوستان کے شمالی علاقوں کو ایک مسلم ریاست میں تبدیل کر دیا جائے۔ چودھری رحمت علی اسلامیہ کالج لاہور کے طالب علم تھے۔ جنوری 1931ء میں انہوں نے کیمبرج کے کالج ایمنویل میں شعبہ قانون میں اعلیٰ تعلیم حاصل کرنے کے لئے داخلہ لیا۔ چودھری رحمت علی نے 1933ء کو لندن میں پاکستان نیشنل موومنٹ کی بنیاد رکھی۔ 28 جنوری 1933ء کو انہوں نے چار صفحات پر مشتمل شہرہ آفاق کتابچہ جاری کیا جب آپ کیمبرج یونیورسٹی میں پڑھتے تھے اور برصغیر کے مسلمان و دیگر اقوام لفظِ پاکستان سے آشنا ہوئے آپ نے وہ لفظ پاکستان 1935ء میں ایک ہفت روزہ اخبار پاکستان کیمبرج سے جاری کیا۔ 1948ء کو چودھری رحمت علی پاکستان تشریف لائے لیکن قائداعظم کی وفات کے بعد مسلم لیگ کی قیادت اور جرمنی کے ہٹلر سے انگریزوں کے خلاف مدد کا وعدہ کیا۔جنوری کے مہینے میں سخت سردی کے دوران دن رات محنت کرنے اور بے احتیاطی کی وجہ سے بیمار ہو گئے آپ کو نرسنگ ہوم میں داخل کیا گیا تاکہ ٹھیک ہو سکیں مگر آپ کی حالت اور بگڑتی چلی گئی۔ 3 فروری 1951ء بروز ہفتہ کی صبح اپنے خالق حقیقی سے جا ملے آپ کو کیمبرج شہر کے قبرستان میں دفن کیا گیا ہے۔'],['NP']
['حضرت محمد دیناوی تاریخ میں اہم ترین شخصیت کے طور پر نمودار ہوئے۔ آپ ؐ کی یہ خصوصیت عالمی طور پر تسلیم شدہ ہے۔ حضرت محمد ؐ ربیع اول کے مبارک مہینے میں مکہ میں پیدا ہوئے ان کی پیدائش پر معجزات نمودار ہوئے جن کا ذکر آسماتی کتابوں میں تھا۔ حضرت محمد ؐ کا نام محمد آپ ؐ کے دادا حضرت عبدالمطلب نے رکھا۔ عربی زبان میں لفظ محمد ؐ کے معنی ہیں ’’تعریف کرنا‘‘ حضرت محمد ؐ کا تعلق قریش عرب کے معزز ترین قبیلہ بنو ہاشم سے تھا۔ اس خاندان کی شرافت، ایمانداری اور سعادت بہت مشہور تھی۔25 سال کی عمر میں آپ ؐ نے شام کا دوسرا سفر کیا جو کہ حضرت خدیجہؓ کے تجارتی قافلہ کے لئے تھا۔ حضرت محمد ؐ کی سعادت و بابرکت وجود قریش کے تاجروں کیلئے بہت سود مند و منفعت پیش ثابت ہوا اور انہیں بہت منافع بھی ملا اس سفر کے خاتمے پر جب حضرت خدیجہؓ کے غلام مسیرہ نے سفر کی پوری کیفیت حضرت خدیجہؓ کو بتائی تو آپ ؐ کے اخلاق اوصاف اور ایمانداری کو تفصیل سے بیان کیا۔ حضرت محمد ؐ رشتہ میں حضرت خدیجہؓ کے چچا زاد بھائی تھے۔ حضرت خدیجہؓ حضرت محمد ؐ کے اخلاق و اوصاف اور ایمانداری سے بہت متاثر ہوئیں حضرت خدیجہؓ اپنی پاک دامنی میں بہت مشہور تھیں انہیں ظاہرہ ا ور بیدہ قریش کے لقب سے یاد کیا جاتا تھا ان کے لئے بہت رشتے آئے پر وہ کسی سے بھی شادی کرنے پر آمادہ نہ تھیں۔ رسول اللہ کے اس مسئلے کو حضرت ابوطالب اور دیگر چچاؤں کے سامنے رکھا۔ آپ کے چچا حضرت ابوطالب نے اس رشتہ کی منظوری ثابت کی جو کہ حضرت خدیجہؓ کی طرف سے بھیجا گیا تھا۔ آپ ؐ کی شادی حضرت خدیجہؓ سے ہو گئی۔ نکاح کا خطبہ حضرت ابوطالب اور عمر بن اسد نے پڑھایا۔ شادی کے وقت آپ ؐ کی عمر 25 سال اور حضرت خدیجہؓ کی عمر 40 سال تھی۔ 619ء میں آپ ؐ کی بیوی حضرت خدیجہؓ اور آپ ؐ کے پیارے چچا ابوطالب انتقال فرما گئے۔ 620ء آپ ؐ معراج پر تشریف لے گئے۔ حضرت محمد ؐ کو دعوتِ اسلام کے دور میں سخت مشکلات کا سامنا کرنا پڑا۔ مدینہ میں ایک ریاست قائم کرنے کے بعد مسلمانوں کو اپنے دفاع کے لئے کئی جنگیں لڑنا پڑیں۔ سخت بیمار ہونے کی وجہ سے حضرت محمد ؐ 63 کی عمر میں وفات پا گئے۔ آپ ؐ کو مسجد نبوی کے ساتھ ان کے حجرے میں اسی جگہ دفن کیا گیا ہے جہاں ان کی وفات ہوئی اور یہ جگہ اس مسجدِ نبوی میں شامل ہے۔'],['NP']
